20240319,4043,98,0004,,7,15000,0,15000,9400000000503,0.0,3.0,007,,140815
20240304,3456,10,0103,,2,94500,0,94500,9200000002760,94500.0,15.0,001,0,094123
20240304,3456,10,0103,,2,94500,0,94500,9400000000512,0.0,15.0,002,,094123
20240304,3456,10,0109,,3,9200,0,9200,0000000000041,10000.0,2.0,001,0,103911
20240304,3456,10,0109,,3,9200,0,9200,9900000001151,-800.0,8.0,002,0,103911
20240304,3456,10,0109,,3,9200,0,9200,9400000000503,0.0,2.0,003,,103911
20240304,3456,10,0111,,3,9200,0,9200,0000000000041,10000.0,2.0,001,0,104432
20240304,3456,10,0111,,3,9200,0,9200,9900000001151,-800.0,8.0,002,0,104432
20240304,3456,10,0111,,3,9200,0,9200,9400000000503,0.0,2.0,003,,104432
20240304,3456,10,0113,,3,9200,0,9200,0000000000041,10000.0,2.0,001,0,133933
20240304,3456,10,0113,,3,9200,0,9200,9900000001151,-800.0,8.0,002,0,133933
20240304,3456,10,0113,,3,9200,0,9200,9400000000503,0.0,2.0,003,,133933
20240304,3456,10,0115,,3,9200,0,9200,0000000000041,10000.0,2.0,001,0,134041
20240304,3456,10,0115,,3,9200,0,9200,9900000001151,-800.0,8.0,002,0,134041
20240304,3456,10,0115,,3,9200,0,9200,9400000000503,0.0,2.0,003,,134041
20240304,3456,10,0117,,4,10600,0,10600,0000000128692,5900.0,1.0,001,0,143611
20240304,3456,10,0117,,4,10600,0,10600,0000000000046,5500.0,1.0,002,0,143611
20240304,3456,10,0117,,4,10600,0,10600,9900000001151,-800.0,8.0,003,0,143611
20240304,3456,10,0117,,4,10600,0,10600,9400000000503,0.0,2.0,004,,143611
20240304,3456,10,0119,,4,10600,0,10600,0000000128692,5900.0,1.0,001,0,143708
20240304,3456,10,0119,,4,10600,0,10600,0000000000046,5500.0,1.0,002,0,143708
20240304,3456,10,0119,,4,10600,0,10600,9900000001151,-800.0,8.0,003,0,143708
20240304,3456,10,0119,,4,10600,0,10600,9400000000503,0.0,2.0,004,,143708
20240304,3456,10,0121,,2,3100,0,3100,0005630001200,3500.0,1.0,001,0,154635
20240304,3456,10,0121,,2,3100,0,3100,9900000001151,-400.0,4.0,002,0,154635
20240304,3456,10,0123,,2,3100,0,3100,0005630001200,3500.0,1.0,001,0,165800
20240304,3456,10,0123,,2,3100,0,3100,9900000001151,-400.0,4.0,002,0,165800
20240304,3456,10,0126,,2,3100,0,3100,0005630001200,3500.0,1.0,001,0,170226
20240304,3456,10,0126,,2,3100,0,3100,9900000001151,-400.0,4.0,002,0,170226
20240304,3456,10,0129,,2,3100,0,3100,0005630001200,3500.0,1.0,001,0,172121
20240304,3456,10,0129,,2,3100,0,3100,9900000001151,-400.0,4.0,002,0,172121
20240304,3456,01,0683,,2,6500,0,600,0000000128300,1000.0,1.0,001,31951,173627
20240304,3456,01,0683,,2,6500,0,600,9900000001147,-400.0,1.0,002,0,173627
20240304,3456,10,0132,,2,3100,0,3100,0005630001200,3500.0,1.0,001,0,174458
20240304,3456,10,0132,,2,3100,0,3100,9900000001151,-400.0,4.0,002,0,174458
20240304,3456,01,0685,,2,6500,0,600,0000000128300,1000.0,1.0,001,30100,180024
20240304,3456,01,0685,,2,6500,0,600,9900000001147,-400.0,1.0,002,0,180024
20240314,4089,01,0044,,1,4500,500,4000,0000000000094,4000.0,1.0,001,0,003422
20240314,4089,01,0047,,2,4500,500,4000,0000000000094,4000.0,1.0,001,0,003915
20240314,4089,01,0047,,2,4500,500,4000,9300000003165,0.0,1.0,002,0,003915
20240314,4089,01,0050,,2,4500,500,4000,0000000000094,4000.0,1.0,001,0,004558
20240314,4089,01,0050,,2,4500,500,4000,9300000003497,0.0,1.0,002,0,004558
20240308,4043,01,0026,,2,0,0,0,9900000001212,0.0,1.0,001,0,141655
20240308,4043,01,0026,,2,0,0,0,9900000001212,0.0,1.0,002,0,141655
20240308,4089,03,0004,,3,36500,0,36500,0000000169001,31500.0,5.0,001,0,152917
20240308,4089,03,0004,,3,36500,0,36500,9800000007599,0.0,5.0,002,0,152917
20240308,4089,03,0004,,3,36500,0,36500,0000011103352,5000.0,1.0,003,0,152917
20240308,4089,03,0005,,2,5000,0,5000,0000000000041,5000.0,1.0,001,0,153359
20240308,4089,03,0005,,2,5000,0,5000,9800000007599,0.0,1.0,002,0,153359
20240308,4089,03,0006,,1,5900,0,5900,0000000107051,5900.0,1.0,001,0,153436
20240308,4089,03,0007,,1,5900,0,5900,0000000107051,5900.0,1.0,001,0,153455
20240308,4089,03,0013,,3,36500,0,36500,0000000169001,31500.0,5.0,001,0,154032
20240308,4089,03,0013,,3,36500,0,36500,9800000007599,0.0,5.0,002,0,154032
20240308,4089,03,0013,,3,36500,0,36500,0000011103352,5000.0,1.0,003,0,154032
20240308,4089,03,0015,,2,5000,0,5000,0000000000041,5000.0,1.0,001,0,154144
20240308,4089,03,0015,,2,5000,0,5000,9800000007599,0.0,1.0,002,0,154144
20240308,4089,03,0016,,1,54900,0,54900,9200000000044,54900.0,9.0,001,0,154402
20240308,4089,03,0017,,1,54900,0,54900,9200000000044,54900.0,9.0,001,0,154423
20240308,4089,03,0018,,3,50500,0,50500,0008015010023,2500.0,1.0,001,0,155456
20240308,4089,03,0018,,3,50500,0,50500,9300000000275,21000.0,1.0,002,0,155456
20240308,4089,03,0018,,3,50500,0,50500,9300000001986,27000.0,1.0,003,0,155456
20240308,4089,03,0019,,3,50500,0,50500,0008015010023,2500.0,1.0,001,0,155534
20240308,4089,03,0019,,3,50500,0,50500,9300000000275,21000.0,1.0,002,0,155534
20240308,4089,03,0019,,3,50500,0,50500,9300000001986,27000.0,1.0,003,0,155534
20240308,4089,03,0020,,1,2500,0,2500,0008015010023,2500.0,1.0,001,0,155631
20240308,4089,03,0023,,4,12200,0,12200,9200000002496,6100.0,1.0,001,0,165102
20240308,4089,03,0023,,4,12200,0,12200,9800000007599,0.0,1.0,002,0,165102
20240308,4089,03,0023,,4,12200,0,12200,9200000000044,6100.0,1.0,003,0,165102
20240308,4089,03,0023,,4,12200,0,12200,9800000007599,0.0,1.0,004,0,165102
20240306,3456,76,1280,,3,5000,0,5000,0000000000041,5000.0,1.0,001,0,142236
20240306,3456,76,1280,,3,5000,0,5000,9400000001476,0.0,1.0,002,0,142236
20240306,3456,76,1280,,3,5000,0,5000,9400000000503,0.0,1.0,003,,142236
20240314,4043,98,0074,,3,4500,0,4500,0000000000094,4500.0,1.0,001,0,172556
20240314,4043,98,0074,,3,4500,0,4500,9400000001476,0.0,1.0,002,0,172556
20240314,4043,98,0074,,3,4500,0,4500,9400000000503,0.0,1.0,003,,172556
20240314,4043,98,0075,,3,4500,0,4500,0000000000094,4500.0,1.0,001,0,172619
20240314,4043,98,0075,,3,4500,0,4500,9400000001476,0.0,1.0,002,0,172619
20240314,4043,98,0075,,3,4500,0,4500,9400000000503,0.0,1.0,003,,172619
20240316,4089,02,0004,,2,4500,500,4000,0000000000094,4000.0,1.0,001,0,173111
20240316,4089,02,0004,,2,4500,500,4000,9400000000503,0.0,1.0,002,,173111
20240305,4043,98,0032,,3,4200,0,4200,0000000000002,4200.0,1.0,001,0,095258
20240305,4043,98,0032,,3,4200,0,4200,9400000001476,0.0,1.0,002,0,095258
20240305,4043,98,0032,,3,4200,0,4200,9400000000503,0.0,1.0,003,,095258
20240305,4043,98,0033,,3,4200,0,4200,0000000000002,4200.0,1.0,001,0,095413
20240305,4043,98,0033,,3,4200,0,4200,9400000001476,0.0,1.0,002,0,095413
20240305,4043,98,0033,,3,4200,0,4200,9400000000503,0.0,1.0,003,,095413
20240305,4043,98,0035,,3,4500,0,4500,0000000000094,4500.0,1.0,001,0,100816
20240305,4043,98,0035,,3,4500,0,4500,9400000001476,0.0,1.0,002,0,100816
20240305,4043,98,0035,,3,4500,0,4500,9400000000503,0.0,1.0,003,,100816
20240305,4043,98,0036,,3,4500,0,4500,0000000000094,4500.0,1.0,001,0,100827
20240305,4043,98,0036,,3,4500,0,4500,9400000001476,0.0,1.0,002,0,100827
20240305,4043,98,0036,,3,4500,0,4500,9400000000503,0.0,1.0,003,,100827
20240305,4043,98,0037,,5,10500,0,10500,0000000000041,5000.0,1.0,001,0,101714
20240305,4043,98,0037,,5,10500,0,10500,9400000001476,0.0,1.0,002,0,101714
20240305,4043,98,0037,,5,10500,0,10500,0000000000046,5500.0,1.0,003,0,101714
20240305,4043,98,0037,,5,10500,0,10500,9400000001476,0.0,1.0,004,0,101714
20240305,4043,98,0037,,5,10500,0,10500,9400000000503,0.0,2.0,005,,101714
20240305,4043,98,0038,,5,10500,0,10500,0000000000041,5000.0,1.0,001,0,101723
20240305,4043,98,0038,,5,10500,0,10500,9400000001476,0.0,1.0,002,0,101723
20240305,4043,98,0038,,5,10500,0,10500,0000000000046,5500.0,1.0,003,0,101723
20240305,4043,98,0038,,5,10500,0,10500,9400000001476,0.0,1.0,004,0,101723
20240305,4043,98,0038,,5,10500,0,10500,9400000000503,0.0,2.0,005,,101723
20240319,4089,03,0005,,2,5900,0,5900,0000000107051,5900.0,1.0,001,0,082111
20240319,4089,03,0005,,2,5900,0,5900,9400000000512,0.0,1.0,002,,082111
20240319,4089,03,0006,,3,12000,0,12000,0000000107051,5900.0,1.0,001,0,082321
20240319,4089,03,0006,,3,12000,0,12000,9200000000044,6100.0,1.0,002,0,082321
20240319,4089,03,0006,,3,12000,0,12000,9400000000512,0.0,2.0,003,,082321
20240319,4089,03,0007,,2,6100,0,6100,9200000002496,6100.0,1.0,001,0,082728
20240319,4089,03,0007,,2,6100,0,6100,9400000000503,0.0,1.0,002,,082728
20240319,4089,03,0008,,1,5900,0,5900,0000000107051,5900.0,1.0,001,0,082811
20240319,4089,03,0011,,1,5900,0,5900,0000000107051,5900.0,1.0,001,0,083106
20240319,4089,03,0017,,2,5500,500,5000,0000000110565,5000.0,1.0,001,0,084513
20240319,4089,03,0017,,2,5500,500,5000,9400000000514,0.0,1.0,002,,084513
20240319,4089,03,0021,,1,5500,500,5000,0000000000046,5000.0,1.0,001,0,095735
20240319,4089,01,0007,,2,4600,500,4100,0000000000038,4500.0,1.0,001,0,101142
20240319,4089,01,0007,,2,4600,500,4100,9900000001151,-400.0,4.0,002,0,101142
20240319,4089,01,0008,,2,4600,500,4100,0000000000038,4500.0,1.0,001,0,101157
20240319,4089,01,0008,,2,4600,500,4100,9900000001151,-400.0,4.0,002,0,101157
20240319,4089,03,0025,,1,5900,0,5900,0000000107051,5900.0,1.0,001,0,110227
20240319,4089,03,0026,,1,5900,0,5900,0000000107051,5900.0,1.0,001,0,110341
20240307,4089,03,0025,,6,27400,0,27400,0000000107051,17700.0,3.0,003,0,145751
20240307,4089,03,0025,,6,27400,0,27400,9800000007599,0.0,3.0,004,0,145751
20240307,4089,03,0025,,6,27400,0,27400,0000000000002,4200.0,1.0,005,0,145751
20240307,4089,03,0025,,6,27400,0,27400,9800000007599,0.0,1.0,006,0,145751
20240306,3456,03,0003,,6,30100,0,30100,9200000002496,6100.0,1.0,001,0,100059
20240306,3456,03,0003,,6,30100,0,30100,0000000135608,5500.0,1.0,002,0,100059
20240306,3456,03,0003,,6,30100,0,30100,9200000000044,12200.0,2.0,003,0,100059
20240306,3456,03,0003,,6,30100,0,30100,9200000002502,6300.0,1.0,004,0,100059
20240306,3456,03,0003,,6,30100,0,30100,9400000000503,0.0,2.0,005,,100059
20240306,3456,03,0003,,6,30100,0,30100,9400000000512,0.0,3.0,006,,100059
20240306,3456,03,0005,,3,11800,0,11800,9200000000187,5700.0,1.0,001,0,105103
20240306,3456,03,0005,,3,11800,0,11800,9200000002496,6100.0,1.0,002,0,105103
20240306,3456,03,0005,,3,11800,0,11800,9400000000503,0.0,2.0,003,,105103
20240306,3456,76,0008,,3,11800,0,11800,9200000000187,5700.0,1.0,001,0,105629
20240306,3456,76,0008,,3,11800,0,11800,9200000002496,6100.0,1.0,002,0,105629
20240306,3456,76,0008,,3,11800,0,11800,9400000000503,0.0,2.0,003,,105629
20240306,3456,76,0009,,2,20000,0,20000,0000000000038,20000.0,4.0,001,0,105723
20240306,3456,76,0009,,2,20000,0,20000,9400000000503,0.0,4.0,002,,105723
20240306,3456,03,0011,,2,55000,0,55000,0000000135608,55000.0,10.0,001,0,111827
20240306,3456,03,0011,,2,55000,0,55000,9400000000503,0.0,10.0,002,,111827
20240306,3456,03,0012,,2,55000,0,55000,0000000135608,55000.0,10.0,001,0,111842
20240306,3456,03,0012,,2,55000,0,55000,9400000000503,0.0,10.0,002,,111842
20240306,3456,03,0013,,2,51300,0,51300,9200000000187,51300.0,9.0,001,0,112045
20240306,3456,03,0013,,2,51300,0,51300,9400000000503,0.0,9.0,002,,112045
20240306,3456,03,0014,,2,51300,0,51300,9200000000187,51300.0,9.0,001,0,112104
20240306,3456,03,0014,,2,51300,0,51300,9400000000503,0.0,9.0,002,,112104
20240306,3456,01,0212,,1,4500,0,4500,0000000000094,4500.0,1.0,001,0,111252
20240306,3456,01,1887,,2,4500,0,4500,0000000110563,4500.0,1.0,001,0,151606
20240306,3456,01,1887,,2,4500,0,4500,9400000000512,0.0,1.0,002,,151606
20240306,3456,01,1890,,2,4500,0,4500,0000000110563,4500.0,1.0,001,0,152140
20240306,3456,01,1890,,2,4500,0,4500,9400000000512,0.0,1.0,002,,152140
20240306,3456,76,1211,,4,11200,0,11200,0005630001200,3500.0,1.0,001,0,152612
20240306,3456,76,1211,,4,11200,0,11200,0005630001200,3500.0,1.0,002,0,152612
20240306,3456,76,1211,,4,11200,0,11200,0000000000002,4200.0,1.0,003,0,152612
20240306,3456,76,1211,,4,11200,0,11200,9400000000503,0.0,1.0,004,,152612
20240306,3456,76,1212,,4,11200,0,11200,0005630001200,3500.0,1.0,001,0,152734
20240306,3456,76,1212,,4,11200,0,11200,0005630001200,3500.0,1.0,002,0,152734
20240306,3456,76,1212,,4,11200,0,11200,0000000000002,4200.0,1.0,003,0,152734
20240306,3456,76,1212,,4,11200,0,11200,9400000000503,0.0,1.0,004,,152734
20240306,3456,76,1214,,3,9000,0,9000,0005630001200,3500.0,1.0,001,0,154819
20240306,3456,76,1214,,3,9000,0,9000,0000000000046,5500.0,1.0,002,0,154819
20240306,3456,76,1214,,3,9000,0,9000,9400000000503,0.0,1.0,003,,154819
20240306,3456,76,1215,,3,7700,0,7700,0005630001200,3500.0,1.0,001,0,155244
20240306,3456,76,1215,,3,7700,0,7700,0000000000002,4200.0,1.0,002,0,155244
20240306,3456,76,1215,,3,7700,0,7700,9400000000503,0.0,1.0,003,,155244
20240306,3456,76,1216,,3,7700,0,7700,0005630001200,3500.0,1.0,001,0,155318
20240306,3456,76,1216,,3,7700,0,7700,0000000000002,4200.0,1.0,002,0,155318
20240306,3456,76,1216,,3,7700,0,7700,9400000000503,0.0,1.0,003,,155318
20240306,3456,76,1219,,2,8400,0,8400,0000000000002,8400.0,2.0,001,0,165443
20240306,3456,76,1219,,2,8400,0,8400,9400000000503,0.0,2.0,002,,165443
20240306,3456,76,1221,,2,8400,0,8400,0000000000002,8400.0,2.0,001,0,170026
20240306,3456,76,1221,,2,8400,0,8400,9400000000503,0.0,2.0,002,,170026
20240310,4089,02,0925,,3,5500,2750,2750,0000000000046,2750.0,1.0,001,0,164232
20240310,4089,02,0925,,3,5500,2750,2750,9300000002285,0.0,1.0,002,0,164232
20240310,4089,02,0925,,3,5500,2750,2750,9400000000503,0.0,1.0,003,,164232
20240310,4089,02,0926,,3,5900,2950,2950,0000000128192,2950.0,1.0,001,0,164327
20240310,4089,02,0926,,3,5900,2950,2950,9300000002831,0.0,1.0,002,0,164327
20240310,4089,02,0926,,3,5900,2950,2950,9400000000503,0.0,1.0,003,,164327
20240310,4089,02,0927,,3,5900,2950,2950,0000000126197,2950.0,1.0,001,0,164350
20240310,4089,02,0927,,3,5900,2950,2950,9300000003165,0.0,1.0,002,0,164350
20240310,4089,02,0927,,3,5900,2950,2950,9400000000503,0.0,1.0,003,,164350
20240310,4089,02,0928,,4,10200,2250,7950,9200000000187,5700.0,1.0,001,0,164522
20240310,4089,02,0928,,4,10200,2250,7950,0000000000094,2250.0,1.0,002,0,164522
20240310,4089,02,0928,,4,10200,2250,7950,0000011112697,0.0,1.0,003,0,164522
20240310,4089,02,0928,,4,10200,2250,7950,9400000000503,0.0,2.0,004,,164522
20240310,4089,02,0929,,3,11800,5900,5900,0000000107051,5900.0,2.0,001,0,164611
20240310,4089,02,0929,,3,11800,5900,5900,9300000003751,0.0,1.0,002,0,164611
20240310,4089,02,0929,,3,11800,5900,5900,9400000000512,0.0,2.0,003,,164611
20240310,4089,02,0930,,3,11800,5900,5900,0000000107051,5900.0,2.0,001,0,165248
20240310,4089,02,0930,,3,11800,5900,5900,9300000003751,0.0,1.0,002,0,165248
20240310,4089,02,0930,,3,11800,5900,5900,9400000000512,0.0,2.0,003,,165248
20240310,4089,02,0931,,4,11800,5900,5900,0000000107051,5900.0,2.0,001,0,165305
20240310,4089,02,0931,,4,11800,5900,5900,9300000003751,18000.0,1.0,002,0,165305
20240310,4089,02,0931,,4,11800,5900,5900,9900000001151,-18000.0,180.0,003,0,165305
20240310,4089,02,0931,,4,11800,5900,5900,9400000000512,0.0,2.0,004,,165305
20240310,4089,02,0932,,4,10200,2250,7950,9200000000187,5700.0,1.0,001,0,165351
20240310,4089,02,0932,,4,10200,2250,7950,0000000000094,2250.0,1.0,002,0,165351
20240310,4089,02,0932,,4,10200,2250,7950,0000011112697,0.0,1.0,003,0,165351
20240310,4089,02,0932,,4,10200,2250,7950,9400000000503,0.0,2.0,004,,165351
20240310,4089,02,0933,,3,6100,0,6100,9200000002496,6100.0,1.0,001,0,165417
20240310,4089,02,0933,,3,6100,0,6100,9300000003165,0.0,1.0,002,0,165417
20240310,4089,02,0933,,3,6100,0,6100,9400000000503,0.0,1.0,003,,165417
20240310,4089,02,0934,,6,17900,5900,12000,0000000135608,2750.0,1.0,001,0,165511
20240310,4089,02,0934,,6,17900,5900,12000,0000000169001,3150.0,1.0,002,0,165511
20240310,4089,02,0934,,6,17900,5900,12000,9200000002496,6100.0,1.0,003,0,165511
20240310,4089,02,0934,,6,17900,5900,12000,9300000003498,0.0,1.0,004,0,165511
20240310,4089,02,0934,,6,17900,5900,12000,9400000000503,0.0,2.0,005,,165511
20240310,4089,02,0934,,6,17900,5900,12000,9400000000513,0.0,1.0,006,,165511
20240305,3456,01,0122,,3,7900,1000,6900,0000000000094,4000.0,1.0,001,0,210331
20240305,3456,01,0122,,3,7900,1000,6900,0000000000002,3700.0,1.0,002,0,210331
20240305,3456,01,0122,,3,7900,1000,6900,9900000001151,-800.0,8.0,003,0,210331
20240305,3456,01,0123,,3,7900,1000,6900,0000000000094,4000.0,1.0,001,0,210400
20240305,3456,01,0123,,3,7900,1000,6900,0000000000002,3700.0,1.0,002,0,210400
20240307,4089,03,0026,,2,6100,0,6100,9200000000044,6100.0,1.0,001,0,145835
20240307,4089,03,0026,,2,6100,0,6100,9800000007599,0.0,1.0,002,0,145835
20240307,4089,03,0027,,1,37000,0,37000,0000011103352,37000.0,1.0,001,0,145906
20240307,4089,03,0028,,1,37000,0,37000,0000011103352,37000.0,1.0,001,0,145935
20240307,4089,03,0030,,1,37000,0,37000,0000011103352,37000.0,1.0,001,0,150330
20240307,4089,03,0031,,2,31500,0,31500,0000000169001,31500.0,5.0,001,0,150452
20240307,4089,03,0031,,2,31500,0,31500,9800000007599,0.0,5.0,002,0,150452
20240307,4089,03,0033,,1,37000,0,37000,0000011103352,37000.0,1.0,001,0,150613
20240307,4089,03,0034,,2,25200,0,25200,0000000000002,25200.0,6.0,001,0,150641
20240307,4089,03,0034,,2,25200,0,25200,9800000007599,0.0,6.0,002,0,150641
20240307,4089,03,0035,,2,25200,0,25200,0000000000002,25200.0,6.0,001,0,150654
20240307,4089,03,0035,,2,25200,0,25200,9800000007599,0.0,6.0,002,0,150654
20240307,4089,03,0037,,2,15000,0,15000,0000000000002,15000.0,3.0,001,0,150925
20240307,4089,03,0037,,2,15000,0,15000,9800000007599,0.0,3.0,002,0,150925
20240307,4089,03,0038,,2,15000,0,15000,0000000000002,15000.0,3.0,001,0,150938
20240307,4089,03,0038,,2,15000,0,15000,9800000007599,0.0,3.0,002,0,150938
20240307,4089,03,0039,,11,30000,0,30000,0000000128692,5000.0,1.0,001,0,151016
20240307,4089,03,0039,,11,30000,0,30000,9800000007599,0.0,1.0,002,0,151016
20240307,4089,03,0039,,11,30000,0,30000,0000000126197,5000.0,1.0,003,0,151016
20240307,4089,03,0039,,11,30000,0,30000,9800000007599,0.0,1.0,004,0,151016
20240307,4089,03,0039,,11,30000,0,30000,0000000000002,5000.0,1.0,005,0,151016
20240307,4089,03,0039,,11,30000,0,30000,9800000007599,0.0,1.0,006,0,151016
20240307,4089,03,0039,,11,30000,0,30000,0000000135608,5000.0,1.0,007,0,151016
20240307,4089,03,0039,,11,30000,0,30000,9800000007599,0.0,1.0,008,0,151016
20240307,4089,03,0039,,11,30000,0,30000,9200000002496,5000.0,1.0,009,0,151016
20240307,4089,03,0039,,11,30000,0,30000,9800000007599,0.0,1.0,010,0,151016
20240307,4089,03,0039,,11,30000,0,30000,0000011103352,5000.0,1.0,011,0,151016
20240307,4089,03,0040,,11,30000,0,30000,0000000128692,5000.0,1.0,001,0,151150
20240307,4089,03,0040,,11,30000,0,30000,9800000007599,0.0,1.0,002,0,151150
20240307,4089,03,0040,,11,30000,0,30000,0000000126197,5000.0,1.0,003,0,151150
20240307,4089,03,0040,,11,30000,0,30000,9800000007599,0.0,1.0,004,0,151150
20240307,4089,03,0040,,11,30000,0,30000,0000000000002,5000.0,1.0,005,0,151150
20240307,4089,03,0040,,11,30000,0,30000,9800000007599,0.0,1.0,006,0,151150
20240307,4089,03,0040,,11,30000,0,30000,0000000135608,5000.0,1.0,007,0,151150
20240307,4089,03,0040,,11,30000,0,30000,9800000007599,0.0,1.0,008,0,151150
20240307,4089,03,0040,,11,30000,0,30000,9200000002496,5000.0,1.0,009,0,151150
20240307,4089,03,0040,,11,30000,0,30000,9800000007599,0.0,1.0,010,0,151150
20240307,4089,03,0040,,11,30000,0,30000,0000011103352,5000.0,1.0,011,0,151150
